exemptn_no,mfr_no,mfr_name,report_id,date_of_event,mfr_aware_date,event_type,dev_prob_cd,report_year,report_qtr,initial_report_flag,dev_id,product_code,brand_name,model_no,catalog_no,impl_avail_for_eval,impl_ret_to_mfr
1997042,1018233,"C.R. BARD, INC. ",021999100222,,11/13/1999,M,1149,1999,4,I,UNKNOWN,KOD,UNKNOWN                                                                         ,UNKNOWN,,,
1997042,1018233,"C.R. BARD, INC. ",021999100403,,11/26/1999,M,1149,1999,4,I,365718,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999100405,,11/26/1999,M,1049,1999,4,I,33618,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999100415,,11/27/1999,M,1149,1999,4,I,365716,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999100431,,11/28/1999,M,1149,1999,4,I,123516,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999110037,,12/01/1999,M,1069,1999,4,I,0165L16,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999110181,,12/10/1999,M,1149,1999,4,I,165816,KOD,BARD FOLEY CATHETER,,165816,,
1997042,1018233,"C.R. BARD, INC. ",021999110224,,12/15/1999,M,1049,1999,4,I,UNKNOWN,KOD,UNKNOWN                                                                         ,UNKNOWN,,,
1997042,1018233,"C.R. BARD, INC. ",021999110246,,12/17/1999,M,1149,1999,4,I,365716,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999110320,,12/18/1999,M,1149,1999,4,I,365716,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999110367,,12/19/1999,M,1149,1999,4,I,UNKNOWN,KOD,UNKNOWN                                                                         ,UNKNOWN,,,
1997042,1018233,"C.R. BARD, INC. ",021999110376,,12/23/1999,M,1149,1999,4,I,365716,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999110394,,12/24/1999,M,1149,1999,4,I,365716,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999110412,,12/25/1999,M,1149,1999,4,I,123514A,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999110422,,12/29/1999,M,1069,1999,4,I,0167L20,KOD,Bardex  Lubricath  Foley Catheter,,0167L20,,
1997042,1018233,"C.R. BARD, INC. ",021999110475,,12/31/1999,M,1149,1999,4,I,0165L16,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999120001,,01/01/2000,M,1149,1999,4,I,365718,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999120117,,12/26/1999,M,1149,1999,4,I,123512A,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999120174,,01/14/2000,M,1149,1999,4,I,365716,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999120200,,01/15/2000,M,1049,1999,4,I,2551H22,KOD,Bardex  Lubricath  Hematuria Foley Catheter,,2551H22,,
1997042,1018233,"C.R. BARD, INC. ",021999120228,,01/16/2000,M,1049,1999,4,I,365718,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999120264,,01/20/2000,M,1149,1999,4,I,365716,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999120280,,01/21/2000,M,1149,1999,4,I,0165L16,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999120299,,01/22/2000,M,1149,1999,4,I,123516A,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999120374,,01/28/2000,M,1149,1999,4,I,365716,KOD,,,,,
1997042,1018233,"C.R. BARD, INC. ",021999120381,,01/28/2000,M,1069,1999,4,I,165808,KOD,Bardex  Pediatric All-Silicone Foley Catheter,,165808,,
1997042,1018233,"C.R. BARD, INC. ",021999120390,,01/30/2000,M,1149,1999,4,I,UNKNOWN,KOD,UNKNOWN                                                                         ,UNKNOWN,,,
1997048URO,2182596,MEDICAL ENGINEERING CORP.,S9912003,,01/16/2000,IN,1217,1999,4,I,1038000,LCJ,T-SPAN,,,,
1999016,2024601,ALLERGAN MEDICAL ,774891,,11/22/1999,IN,1148;1217,1999,4,I,133,LCJ,,,,,
1999016,2024601,ALLERGAN MEDICAL ,774991,,11/19/1999,IN,1217,1999,4,I,133,LCJ,,,,,
1999016,2024601,ALLERGAN MEDICAL ,775001,,11/19/1999,IN,1217,1999,4,I,133,LCJ,,,,,
1999017,1645337,MENTOR TEXAS INC. ,995593A,,10/29/1999,IN,,1999,4,I,354-2214,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2214,,
1999017,1645337,MENTOR TEXAS INC. ,995625A,,10/28/1999,IN,,1999,4,I,354-2216,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2216,,
1999017,1645337,MENTOR TEXAS INC. ,995661A,,11/06/1999,IN,,1999,4,I,354-2214,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2214,,
1999017,1645337,MENTOR TEXAS INC. ,995708A,,11/07/1999,IN,,1999,4,I,350-4317M,LCJ,RADOVAN TISSUE EXPANDER,,350-4317M,,
1999017,1645337,MENTOR TEXAS INC. ,995724A,,11/07/1999,IN,,1999,4,I,354-2214,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2214,,
1999017,1645337,MENTOR TEXAS INC. ,995731A,,11/07/1999,IN,,1999,4,I,354-2216,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2216,,
1999017,1645337,MENTOR TEXAS INC. ,995777A,,11/12/1999,IN,,1999,4,I,354-2215,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2215,,
1999017,1645337,MENTOR TEXAS INC. ,995846A,,11/15/1999,IN,,1999,4,I,354-2213,LCJ,CONTOUR PROFILE TISSUE STYLE 2,,354-2213,,
1999017,1645337,MENTOR TEXAS INC. ,995900A,,11/18/1999,IN,1148,1999,4,I,350-43XX,LCJ,RADOVAN TISSUE EXPANDER,,350-43XX,,
1999017,1645337,MENTOR TEXAS INC. ,995932A,,11/20/1999,IN,,1999,4,I,354-2213,LCJ,CONTOUR PROFILE TISSUE STYLE 2,,354-2213,,
1999017,1645337,MENTOR TEXAS INC. ,995985A,,11/25/1999,IN,,1999,4,I,354-2215,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2215,,
1999017,1645337,MENTOR TEXAS INC. ,996077A,,11/27/1999,IN,,1999,4,I,350-4305M,LCJ,RADOVAN TISSUE EXPANDER,,350-4305M,,
1999017,1645337,MENTOR TEXAS INC. ,996077B,,11/27/1999,IN,,1999,4,I,350-4305M,LCJ,RADOVAN TISSUE EXPANDER,,350-4305M,,
1999017,1645337,MENTOR TEXAS INC. ,996223A,,12/03/1999,IN,,1999,4,I,354-2214,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2214,,
1999017,1645337,MENTOR TEXAS INC. ,996227A,,12/05/1999,IN,,1999,4,I,350-4314M,LCJ,RADOVAN TISSUE EXPANDER,,350-4314M,,
1999017,1645337,MENTOR TEXAS INC. ,996240A,,12/04/1999,IN,,1999,4,I,354-2215,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2215,,
1999017,1645337,MENTOR TEXAS INC. ,996362A,,12/11/1999,IN,,1999,4,I,350-4311M,LCJ,RADOVAN TISSUE EXPANDER,,350-4311M,,
1999017,1645337,MENTOR TEXAS INC. ,996374A,,12/10/1999,IN,,1999,4,I,350-4311M,LCJ,RADOVAN TISSUE EXPANDER,,350-4311M,,
1999017,1645337,MENTOR TEXAS INC. ,996374B,,12/10/1999,IN,,1999,4,I,350-4303M,LCJ,RADOVAN TISSUE EXPANDER,,350-4303M,,
1999017,1645337,MENTOR TEXAS INC. ,996406A,,12/12/1999,IN,1148,1999,4,I,350-4305M,LCJ,RADOVAN TISSUE EXPANDER,,350-4305M,,
1999017,1645337,MENTOR TEXAS INC. ,996410A,,12/10/1999,IN,,1999,4,I,350-4311M,LCJ,RADOVAN TISSUE EXPANDER,,350-4311M,,
1999017,1645337,MENTOR TEXAS INC. ,996413A,,12/10/1999,IN,,1999,4,I,354-2216,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2216,,
1999017,1645337,MENTOR TEXAS INC. ,996439A,,12/15/1999,IN,,1999,4,I,354-2216,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2216,,
1999017,1645337,MENTOR TEXAS INC. ,996472A,,12/15/1999,IN,1148,1999,4,I,350-4308M,LCJ,"Radovan Tissue Expander, w/ Remote INJ Dome, Round",,350-4308M,,
1999017,1645337,MENTOR TEXAS INC. ,996645A,,12/29/1999,IN,1148,1999,4,I,354-2216,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2216,,
1999017,1645337,MENTOR TEXAS INC. ,996670A,,12/31/1999,IN,1148,1999,4,I,354-2214,LCJ,"Radovan Tissue Expander, w/ Integral INJ Dome, Contour",,354-2214,,
1999017,1645337,MENTOR TEXAS INC. ,996688A,,12/29/1999,IN,,1999,4,I,350-4303M,LCJ,RADOVAN TISSUE EXPANDER,,350-4303M,,
1999017,1645337,MENTOR TEXAS INC. ,997009A,,01/14/2000,IN,1148,1999,4,I,350-4306M,LCJ,RADOVAN TISSUE EXPANDER,,350-4306M,,
1997046,6000001,BAXTER HEALTHCARE CORPORATION,99100104,,10/29/1999,M,1183,1999,4,I,2M8290L,LHI,MICROMIX COMPOUNDER,,,,
1997046,6000001,BAXTER HEALTHCARE CORPORATION,99100105,,10/29/1999,M,1183,1999,4,I,2M8290L,LHI,MICROMIX COMPOUNDER,,,,
1997046,6000001,BAXTER HEALTHCARE CORPORATION,99102220,,11/22/1999,M,2343,1999,4,I,2M8286,LHI,AUTOMIX 3 + 3 COMPOUNDER,,,,
1997046,6000001,BAXTER HEALTHCARE CORPORATION,99110402,,12/03/1999,M,2342,1999,4,I,2M8286,LHI,AUTOMIX 3 + 3 COMPOUNDER,,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9315,,11/01/1999,M,1217;1354,1999,4,I,21-4655,LJT,Port-A-Cath  Venous Implantable Access System,,21-4655,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9316,,11/01/1999,IN,1260;1395,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9317,,11/01/1999,M,1135;1260,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9319,,11/05/1999,M,1217;1354,1999,4,I,21-4024,LJT,Port-A-Cath  Venous Implantable Access System,,21-4024,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9323,,11/05/1999,IN,1217;1261;1395,1999,4,I,21-4683,LJT,Port-A-Cath  Venous Implantable Access System,,21-4683,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9328,,11/06/1999,IN,1217;1261,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9329,,11/06/1999,IN,1217;1261,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9334,,11/08/1999,M,1217;1261,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9338,,11/12/1999,M,1217;1354,1999,4,I,21-4025,LJT,Port-A-Cath  Venous Implantable Access System,,21-4025,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9343,,11/15/1999,IN,1217;1261,1999,4,I,21-4572,LJT,Port-A-Cath  Venous Implantable Access System,,21-4572,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9347,,11/19/1999,IN,1217;1261;1395,1999,4,I,21-4082,LJT,Port-A-Cath  Venous Implantable Access System,,21-4082,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9348,,11/19/1999,IN,1217;1261,1999,4,I,21-4572,LJT,Port-A-Cath  Venous Implantable Access System,,21-4572,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9350,,11/19/1999,IN,1217;1261;1395,1999,4,I,21-4653,LJT,Port-A-Cath  Venous Implantable Access System,,21-4653,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9351,,11/19/1999,M,1217;1354,1999,4,I,21-4653,LJT,Port-A-Cath  Venous Implantable Access System,,21-4653,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9354,,11/19/1999,M,1217;1628,1999,4,I,21-4085,LJT,Port-A-Cath  Venous Implantable Access System,,21-4085,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9357,,11/21/1999,M,1217;1628,1999,4,I,21-4023,LJT,Port-A-Cath  Venous Implantable Access System,,21-4023,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9358,,11/21/1999,IN,1217;1354;1628,1999,4,I,21-4023,LJT,Port-A-Cath  Venous Implantable Access System,,21-4023,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9361,,11/22/1999,M,1217,1999,4,I,21-4053,LJT,Port-A-Cath  Venous Implantable Access System,,21-4053,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9362,,11/22/1999,IN,1069;1179,1999,4,I,21-4055,LJT,Port-A-Cath  Venous Implantable Access System,,21-4055,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9363,,11/25/1999,IN,1260,1999,4,I,21-4055,LJT,Port-A-Cath  Venous Implantable Access System,,21-4055,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9366,,11/25/1999,M,1217;1354,1999,4,I,21-4053,LJT,Port-A-Cath  Venous Implantable Access System,,21-4053,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9368,,11/25/1999,M,1217;1628,1999,4,I,UNK,LJT,PORT-A-CATH VENOUS IMPLANTABLE ACCESS SYSTEM,UNK,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9369,,11/25/1999,M,1171;2320,1999,4,I,UNK,LJT,PORT-A-CATH VENOUS IMPLANTABLE ACCESS SYSTEM,UNK,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9370,,11/25/1999,IN,1217;1261,1999,4,I,UNK,LJT,PORT-A-CATH VENOUS IMPLANTABLE ACCESS SYSTEM,UNK,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9375,,11/25/1999,M,1261,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9377,,11/26/1999,M,1217;1628,1999,4,I,UNK,LJT,PORT-A-CATH VENOUS IMPLANTABLE ACCESS SYSTEM,UNK,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9378,,11/26/1999,IN,1217;1261,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9380,,11/26/1999,IN,2320,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9382,,11/26/1999,IN,1069;1395;2379,1999,4,I,21-4003,LJT,Port-A-Cath  Venous Implantable Access System,,21-4003,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9384,,11/27/1999,M,1217;1354,1999,4,I,21-4023,LJT,Port-A-Cath  Venous Implantable Access System,,21-4023,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9388,,11/28/1999,IN,1104,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9392,,12/02/1999,IN,1217;1261,1999,4,I,21-4653,LJT,Port-A-Cath  Venous Implantable Access System,,21-4653,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9395,,12/02/1999,IN,1217;1261,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9396,,12/01/1999,M,1135;1260;1465,1999,4,I,UNK,LJT,PORT-A-CATH VENOUS IMPLANTABLE ACCESS SYSTEM,UNK,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9400,,12/03/1999,IN,1217;1261,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9401,,12/05/1999,IN,1465,1999,4,I,21-4572,LJT,Port-A-Cath  Venous Implantable Access System,,21-4572,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9403,,12/08/1999,M,1217;1261,1999,4,I,21-4055,LJT,Port-A-Cath  Venous Implantable Access System,,21-4055,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9407,,12/08/1999,M,1260;2379,1999,4,I,21-4572,LJT,Port-A-Cath  Venous Implantable Access System,,21-4572,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9410,,12/09/1999,IN,1217;1261;1395,1999,4,I,21-4573,LJT,Port-A-Cath  Venous Implantable Access System,,21-4573,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9413,,12/10/1999,IN,1217;1261,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9414,,12/10/1999,IN,1260,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9416,,12/11/1999,M,1217;1354,1999,4,I,21-4053,LJT,Port-A-Cath  Venous Implantable Access System,,21-4053,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9417,,12/11/1999,M,1217;1354,1999,4,I,21-4053,LJT,Port-A-Cath  Venous Implantable Access System,,21-4053,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9418,,12/11/1999,M,1217,1999,4,I,21-4053,LJT,Port-A-Cath  Venous Implantable Access System,,21-4053,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9421,,12/12/1999,M,1217;1546,1999,4,I,21-4055,LJT,Port-A-Cath  Venous Implantable Access System,,21-4055,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9423,,12/11/1999,IN,1104,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9430,,12/16/1999,IN,1069;1104;2379,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9435,,12/17/1999,IN,1171;1217,1999,4,I,21-4053,LJT,Port-A-Cath  Venous Implantable Access System,,21-4053,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9438,,12/17/1999,M,1217;1354,1999,4,I,21-4053,LJT,Port-A-Cath  Venous Implantable Access System,,21-4053,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9441,,12/17/1999,IN,1217;1261,1999,4,I,21-4053,LJT,Port-A-Cath  Venous Implantable Access System,,21-4053,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9444,,12/19/1999,IN,1217,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9445,,12/19/1999,IN,1217;1354,1999,4,I,21-4023,LJT,Port-A-Cath  Venous Implantable Access System,,21-4023,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9446,,12/18/1999,IN,1069,1999,4,I,21-4024,LJT,Port-A-Cath  Venous Implantable Access System,,21-4024,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9448,,12/19/1999,M,1587;1663,1999,4,I,21-4055,LJT,Port-A-Cath  Venous Implantable Access System,,21-4055,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9456,,12/24/1999,IN,1217;1261,1999,4,I,21-4025,LJT,Port-A-Cath  Venous Implantable Access System,,21-4025,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9460,,01/01/2000,M,1217;1260;2379,1999,4,I,21-4055,LJT,Port-A-Cath  Venous Implantable Access System,,21-4055,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9472,,12/31/1999,IN,1251;1526;1527,1999,4,I,21-4024,LJT,Port-A-Cath  Venous Implantable Access System,,21-4024,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9473,,12/31/1999,IN,1566;1638;2320,1999,4,I,21-4025,LJT,Port-A-Cath  Venous Implantable Access System,,21-4025,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9477,,01/03/2000,IN,1260;2320,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9479,,12/26/1999,IN,1217;1261,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9480,,12/26/1999,IN,1217;1261,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9481,,01/06/2000,M,1217;1628,1999,4,I,21-4085,LJT,Port-A-Cath  Venous Implantable Access System,,21-4085,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9482,,01/06/2000,IN,1217;1261;1395,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9483,,01/06/2000,IN,1217;1261,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9484,,01/06/2000,M,1217;1628,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9485,,01/06/2000,IN,1217;1354,1999,4,I,21-4083,LJT,Port-A-Cath  Venous Implantable Access System,,21-4083,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9486,,01/06/2000,IN,1395;2320,1999,4,I,UNK,LJT,PORT-A-CATH VENOUS IMPLANTABLE ACCESS SYSTEM,UNK,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9487,,01/06/2000,IN,1395;2320,1999,4,I,UNK,LJT,PORT-A-CATH VENOUS IMPLANTABLE ACCESS SYSTEM,UNK,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9488,,01/06/2000,IN,1217;1261,1999,4,I,21-4085,LJT,Port-A-Cath  Venous Implantable Access System,,21-4085,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9489,,01/06/2000,M,1217;1628,1999,4,I,UNK,LJT,PORT-A-CATH VENOUS IMPLANTABLE ACCESS SYSTEM,UNK,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9491,,01/02/2000,IN,1217;1261,1999,4,I,21-4055,LJT,Port-A-Cath  Venous Implantable Access System,,21-4055,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9494,,01/01/2000,IN,1217;1261,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9500,,01/07/2000,IN,1217;1261,1999,4,I,21-4053,LJT,Port-A-Cath  Venous Implantable Access System,,21-4053,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9501,,01/07/2000,IN,1217;1261,1999,4,I,21-4053,LJT,Port-A-Cath  Venous Implantable Access System,,21-4053,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9506,,01/10/2000,M,1217;1354,1999,4,I,21-4055,LJT,Port-A-Cath  Venous Implantable Access System,,21-4055,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9507,,01/10/2000,M,1217;1261;1354,1999,4,I,21-4025,LJT,Port-A-Cath  Venous Implantable Access System,,21-4025,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9509,,01/10/2000,IN,1104,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9510,,01/10/2000,IN,1217;1261,1999,4,I,21-4065,LJT,Port-A-Cath  Venous Implantable Access System,,21-4065,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9515,,01/14/2000,M,1217;1354,1999,4,I,21-4053,LJT,Port-A-Cath  Venous Implantable Access System,,21-4053,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9517,,01/14/2000,IN,1069;2320,1999,4,I,21-4055,LJT,Port-A-Cath  Venous Implantable Access System,,21-4055,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9520,,01/16/2000,M,1217;1354,1999,4,I,21-4050,LJT,Port-A-Cath  Venous Implantable Access System,,21-4050,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9522,,01/16/2000,M,1217;1354,1999,4,I,21-4063,LJT,Port-A-Cath  Venous Implantable Access System,,21-4063,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9524,,01/20/2000,IN,1217;1261,1999,4,I,21-4572,LJT,Port-A-Cath  Venous Implantable Access System,,21-4572,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9527,,01/20/2000,IN,1135;1217;1354,1999,4,I,21-4563,LJT,Port-A-Cath  Venous Implantable Access System,,21-4563,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9528,,01/20/2000,IN,1217;1261,1999,4,I,UNK,LJT,PORT-A-CATH VENOUS IMPLANTABLE ACCESS SYSTEM,UNK,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9530,,01/14/2000,M,1217;1628,1999,4,I,21-4572,LJT,Port-A-Cath  Venous Implantable Access System,,21-4572,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9531,,01/17/2000,M,1217;1354;1628,1999,4,I,UNK,LJT,PORT-A-CATH VENOUS IMPLANTABLE ACCESS SYSTEM,UNK,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9537,,01/20/2000,IN,1104;2379,1999,4,I,21-4056,LJT,,,,,
1997023,3012307300,"SMITHS MEDICAL INC. (DELTEC, INC)",9539,,01/28/2000,IN,1217;1261,1999,4,I,UNK,LJT,PORT-A-CATH VENOUS IMPLANTABLE ACCESS SYSTEM,UNK,,,
